Latitude,Longitude,Pays,Ville_Proche
-21.9459757,-44.4760811,Brazil,Barra Mansa
-21.9471625,144.662624,Australia,Hughenden
-21.9552334,-47.8828527,Brazil,São Carlos
-21.9560405,26.4919236,Botswana,Serowe
-21.9971695,-46.1523038,Brazil,Pouso Alegre
-22.0189662,139.5905268,Australia,Boulia
-22.0212036,-54.8854879,Brazil,Dourados
-22.0662473,-41.6836365,Brazil,Macaé
-22.0737786,-51.4191302,Brazil,Presidente Prudente
-22.0745446,-54.7128689,Brazil,Dourados
-22.0750713,148.0793848,Australia,Moranbah
-22.0859891,-48.7485674,Brazil,Jaú
-22.0860976,-70.1960545,Chile,Tocopilla
-22.0874336,-54.5109771,Brazil,Dourados
-22.1022662,-50.4830937,Brazil,Tupã
-22.1026241,-53.4686244,Brazil,Dourados
-22.1336173,-42.0757458,Brazil,Macaé
-22.1732179,27.2534966,Botswana,Palapye
-22.187472,118.0398967,Australia,Tom Price
-22.1894862,-51.183849,Brazil,Presidente Prudente
-22.1904039,-52.7574447,Brazil,Presidente Prudente
-22.2360049,-54.1508058,Brazil,Dourados
-22.2463355,-53.3388758,Brazil,Dourados
-22.2651326,21.6500536,Botswana,Ghanzi
-22.2782085,-69.5573844,Chile,Oficina María Elena
-22.2811931,-51.5111381,Brazil,Presidente Prudente
-22.2890406,-70.2392529,Chile,Tocopilla
-22.2974609,-55.0544886,Brazil,Dourados
-22.3091979,28.2198694,Botswana,Selibe Phikwe
-22.3197502,-69.016017,Chile,Chuquicamata
-22.326244,-47.169997,Brazil,Limeira
-22.3346573,-53.3379538,Brazil,Dourados
-22.3532114,-47.4105428,Brazil,Rio Claro
-22.3723539,-44.5036607,Brazil,Barra Mansa
-22.4032444,-46.4913373,Brazil,São João da Boa Vista
-22.4246385,147.4181986,Australia,Moranbah
-22.4334737,-65.7029191,Argentina,Abra Pampa
-22.4341629,117.8402416,Australia,Tom Price
-22.4360804,-48.5070312,Brazil,Jaú
-22.4618305,-44.997869,Brazil,Guaratinguetá
-22.4646344,-44.5959178,Brazil,Barra Mansa
-22.4741592,-48.5561934,Brazil,Jaú
-22.4766515,-43.2362799,Brazil,Petrópolis
-22.4907009,-42.2020134,Brazil,Nova Friburgo
-22.4984096,-65.1017443,Argentina,Abra Pampa
-22.5197947,-47.1880871,Brazil,Limeira
-22.5397328,-42.4135564,Brazil,Nova Friburgo
-22.5492373,-43.2497647,Brazil,Petrópolis
-22.557815,143.4250938,Australia,Winton
-22.5997286,136.7132664,Australia,Camooweal
-22.6125553,148.2460072,Australia,Moranbah
-22.6210067,-43.1602843,Brazil,Petrópolis
-22.6233927,-65.6977653,Argentina,Abra Pampa
-22.6295939,-54.7112006,Brazil,Dourados
-22.6461221,27.1144976,Botswana,Palapye
-22.6531854,-152.8170553,French Polynesia,Papeete
-22.6639821,114.1388431,Australia,Exmouth
-22.6640291,116.2233889,Australia,Pannawonica
-22.6746884,145.060729,Australia,Barcaldine
-22.680325,117.7500771,Australia,Tom Price
-22.6905596,-46.6809645,Brazil,Bragança Paulista
-22.7037511,21.9532987,Botswana,Ghanzi
-22.7085001,-46.9918895,Brazil,Campinas
-22.713958,-69.197013,Chile,Calama
-22.7164935,-42.3897748,Brazil,Cabo Frio
-22.7205782,-48.6180639,Brazil,Botucatu
-22.7487073,29.9019373,South Africa,Musina
-22.7579885,-47.6383491,Brazil,Piracicaba
-22.7762903,-48.7988113,Brazil,Avaré
-22.8267249,-45.2909385,Brazil,Guaratinguetá
-22.8328808,-43.7712074,Brazil,Iguaçu
-22.8445878,-43.9782447,Brazil,Barra Mansa
-22.8488343,145.0764422,Australia,Barcaldine
-22.8517436,-51.221001,Brazil,Londrina
-22.8618768,29.6073798,South Africa,Musina
-22.8867063,-43.2803556,Brazil,Rio de Janeiro
-22.8957955,-70.2755821,Chile,Mejillones
-22.8962237,149.6181241,Australia,Rockhampton
-22.8965555,29.6096452,South Africa,Musina
-22.8982564,-50.9719343,Brazil,Londrina
-22.901046,-51.5195999,Brazil,Arapongas
-22.9090351,-64.6553745,Argentina,Bermejo
-22.9229855,-65.5560422,Argentina,Abra Pampa
-22.9294297,29.2356141,South Africa,Polokwane
-22.932997,144.6032405,Australia,Longreach
-23.0039934,-46.8674567,Brazil,Jundiaí
-23.0067636,-47.7387925,Brazil,Piracicaba
-23.0084125,-46.6502166,Brazil,Bragança Paulista
-23.0133352,-66.3636969,Argentina,Susques
-23.0243017,-49.1570168,Brazil,Avaré
-23.029185,-51.46441,Brazil,Arapongas
-23.0343957,134.6251666,Australia,Alice Springs
-23.0400805,-51.4415556,Brazil,Londrina
-23.0432926,29.5688299,South Africa,Musina
-23.0608639,114.5318771,Australia,Exmouth
-23.0879607,-49.3572325,Brazil,Avaré
-23.1351992,-66.5384255,Argentina,Susques
-23.1413625,150.4050959,Australia,Rockhampton
-23.1428127,-44.1657156,Brazil,Barra Mansa
-23.1475396,-65.8172939,Argentina,Abra Pampa
-23.1559254,113.7686575,Australia,Exmouth
-23.166678,-45.53286,Brazil,Taubaté
-23.1722672,-45.7590222,Brazil,São José dos Campos
-23.1768635,-46.1516453,Brazil,São José dos Campos
-23.1779033,150.5644512,Australia,Rockhampton
-23.1910068,-44.7274728,Brazil,Guaratinguetá
-23.1917403,29.8665234,South Africa,Thohoyandou
-23.1934661,-50.6390869,Brazil,Londrina
-23.1980988,27.4477616,Botswana,Mahalapye
-23.1984376,-64.3002286,Argentina,San Ramón de la Nueva Orán
-23.2700815,-55.1806082,Brazil,Ype Jhú
-23.2893069,-51.5113809,Brazil,Arapongas
-23.2972236,144.6779304,Australia,Longreach
-23.3189766,-53.8498628,Brazil,Salto del Guairá
-23.3333708,-50.9602269,Brazil,Londrina
-23.373543,-64.2907155,Argentina,San Ramón de la Nueva Orán
-23.388062,-51.9677204,Brazil,Maringá
-23.4129338,-45.9967645,Brazil,São José dos Campos
-23.4418365,-51.9249947,Brazil,Maringá
-23.4886628,144.5038073,Australia,Longreach
-23.5101808,17.9674899,Namibia,Rehoboth
-23.5170661,31.4836051,South Africa,Mapai
-23.5191943,150.5512115,Australia,Rockhampton
-23.5338007,-46.4928216,Brazil,Santo André
-23.5340557,-51.2592526,Brazil,Arapongas
-23.5504837,150.5226735,Australia,Rockhampton
-23.551893,-46.8310301,Brazil,São Paulo
-23.5523935,-48.4080935,Brazil,Itapetininga
-23.5688716,-46.6653375,Brazil,São Paulo
-23.5709794,-46.3337237,Brazil,Santo André
-23.5735309,28.4095207,South Africa,Polokwane
-23.5813921,-48.1221168,Brazil,Itapetininga
-23.5921542,28.3908485,South Africa,Polokwane
-23.6356377,-55.0094105,Brazil,Ype Jhú
-23.6537169,20.975883,Botswana,Lehututu
-23.6636829,119.7443041,Australia,Newman
-23.6721172,-54.7171238,Brazil,Salto del Guairá
-23.694481,-49.8339952,Brazil,Jacarèzinho
-23.7186021,-46.6942568,Brazil,São Paulo
-23.728588,144.4949785,Australia,Longreach
-23.7353147,-67.8402436,Chile,Toconao
-23.7537516,-49.6257139,Brazil,Jacarèzinho
-23.7579425,133.7821037,Australia,Alice Springs
-23.7718074,-51.3968907,Brazil,Apucarana
-23.7771512,-45.9938758,Brazil,Santos
-23.8687904,-51.1876111,Brazil,Apucarana
-23.887021,31.5426211,South Africa,Mapai
-23.9077513,30.711379,South Africa,Tzaneen
-23.9087354,-51.2788342,Brazil,Apucarana
-23.9286302,-49.0057544,Brazil,Itapeva
-23.929589,29.8568518,South Africa,Tzaneen
-23.9350307,-52.4657243,Brazil,Campo Mourão
-23.9379083,23.5049553,Botswana,Jwaneng
-23.9482483,132.8898529,Australia,Alice Springs
-23.9681318,151.2818483,Australia,Gladstone
-23.9755213,-53.9000973,Brazil,Guaíra
-23.9775896,145.349749,Australia,Barcaldine
-23.9792871,-48.1273244,Brazil,Itapetininga
-24.0198283,-48.4589553,Brazil,Itapeva
-24.0224672,114.0393034,Australia,Carnarvon
-24.0271444,114.038343,Australia,Carnarvon
-24.0404123,148.1078355,Australia,Emerald
-24.0483403,25.021491,Botswana,Molepolole
-24.0631378,150.9077506,Australia,Gladstone
-24.070096,133.6044106,Australia,Alice Springs
-24.0772765,-54.2388077,Brazil,Guaíra
-24.0960431,-52.6261774,Brazil,Campo Mourão
-24.1076184,133.5585669,Australia,Alice Springs
-24.1139622,-46.7899888,Brazil,Itanhaém
-24.1189921,-52.1591039,Brazil,Campo Mourão
-24.120068,16.2480041,Namibia,Maltahöhe
-24.1226286,-47.2708467,Brazil,Itanhaém
-24.1242344,25.5958593,Botswana,Molepolole
-24.1436207,113.4598553,Australia,Carnarvon
-24.1630702,-52.4828509,Brazil,Campo Mourão
-24.2009706,-64.3948691,Argentina,San Pedro
-24.2028549,-60.2103374,Argentina,Las Lomitas
-24.2257534,27.4807079,South Africa,Mahalapye
-24.2349479,-66.2415229,Argentina,San Antonio de los Cobres
-24.2780333,29.9350485,South Africa,Lebowakgomo
-24.285427,-52.277586,Brazil,Campo Mourão
-24.3023525,151.4616314,Australia,Gladstone
-24.3031419,28.110689,South Africa,Brits
-24.3060071,25.548753,Botswana,Molepolole
-24.3150965,142.8719884,Australia,Windorah
-24.3201327,-69.9771362,Chile,Antofagasta
-24.3336366,133.4672336,Australia,Alice Springs
-24.3614218,30.6667042,South Africa,Tzaneen
-24.3681095,150.9774556,Australia,Biloela
-24.3806413,-51.1689305,Brazil,Telêmaco Borba
-24.3906548,31.7208485,South Africa,Komatipoort
-24.4204403,25.022741,Botswana,Jwaneng
-24.4221823,16.844156,Namibia,Maltahöhe
-24.4224515,26.6812675,South Africa,Mochudi
-24.4294336,149.9327159,Australia,Theodore
-24.448661,151.6580943,Australia,Gladstone
-24.4675831,27.6120732,South Africa,Brits
-24.5025964,-70.5575386,Chile,Antofagasta
-24.5317946,-49.9514641,Brazil,Castro
-24.5334834,26.6121986,South Africa,Mochudi
-24.5631492,24.137093,Botswana,Jwaneng
-24.5903302,-53.5140323,Brazil,Cascavel
-24.5906098,133.2242677,Australia,Alice Springs
-24.5932073,24.3750653,Botswana,Jwaneng
-24.5937157,28.8099007,South Africa,Lebowakgomo
-24.6102342,149.1945913,Australia,Theodore
-24.6210852,151.9135378,Australia,Bundaberg
-24.6231538,-53.7475186,Brazil,Cascavel
-24.6655186,-65.0627043,Argentina,General Martín Miguel de Güemes
-24.6864735,27.4697404,South Africa,Rustenburg
-24.7153208,-50.5474313,Brazil,Telêmaco Borba
-24.7199674,150.8204231,Australia,Biloela
-24.7363469,-60.5545141,Argentina,Las Lomitas
-24.7493408,-64.2542026,Argentina,Joaquín V. González
-24.7584609,31.8741529,South Africa,Komatipoort
-24.7825061,-51.7691533,Brazil,Guarapuava
-24.8078252,142.9511979,Australia,Windorah
-24.8159664,150.1612881,Australia,Theodore
-24.8296183,113.8724479,Australia,Carnarvon
-24.8478687,-64.3466516,Argentina,Joaquín V. González
-24.8545009,28.8723278,South Africa,Lebowakgomo
-24.8850764,-49.8519377,Brazil,Castro
-24.8872368,132.280234,Australia,Yulara
-24.8976496,-70.526115,Chile,Taltal
-24.90897,30.1056293,South Africa,Lebowakgomo
-24.9115451,132.2870588,Australia,Yulara
-24.9390865,-49.8275194,Brazil,Castro
-24.9687553,31.3627763,South Africa,Nelspruit
-24.9699315,153.3300008,Australia,Hervey Bay
-24.9708893,-50.3840646,Brazil,Ponta Grossa
-24.9807627,-65.6850834,Argentina,Cerrillos
-25.0379565,31.0719135,South Africa,Nelspruit
-25.0661649,-48.5723618,Brazil,Paranaguá
-25.0665257,114.9951625,Australia,Carnarvon
-25.0751945,-49.377749,Brazil,Curitiba
-25.0955485,-53.1275374,Brazil,Cascavel
-25.1439033,-53.9726443,Brazil,Cascavel
-25.154085,27.9644934,South Africa,Brits
-25.1571645,-50.5443154,Brazil,Irati
-25.1992282,28.9282814,South Africa,Middelburg
-25.2050056,28.8757961,South Africa,Middelburg
-25.2061204,132.7633494,Australia,Yulara
-25.2116479,148.7790273,Australia,Theodore
-25.2189213,132.0631958,Australia,Yulara
-25.299095,-69.8643845,Chile,Taltal
-25.3037606,131.685487,Australia,Yulara
-25.3410874,27.0865599,South Africa,Rustenburg
-25.3572534,-53.292135,Brazil,Cascavel
-25.3712007,27.1960415,South Africa,Rustenburg
-25.3716655,26.8265933,South Africa,Rustenburg
-25.4278714,116.0879085,Australia,Carnarvon
-25.4327012,-48.7181593,Brazil,Paranaguá
-25.4395641,-51.9822034,Brazil,Guarapuava
-25.4415766,20.5483855,South Africa,Lokwabe
-25.4563886,-48.6857135,Brazil,Paranaguá
-25.4582518,-49.5401563,Brazil,Curitiba
-25.4740067,27.0570047,South Africa,Rustenburg
-25.4925198,148.81409,Australia,Roma
-25.498747,20.4091753,South Africa,Lokwabe
-25.5083095,-53.291908,Brazil,Cascavel
-25.5318189,152.5737971,Australia,Maryborough
-25.5626096,142.9598264,Australia,Windorah
-25.5724819,151.8883264,Australia,Eidsvold
-25.574352,114.1597579,Australia,Carnarvon
-25.5770525,152.135538,Australia,Maryborough
-25.6031005,20.6696029,Botswana,Tshabong
-25.6085999,30.4794216,South Africa,Nelspruit
-25.6409944,16.3296372,Namibia,Maltahöhe
-25.6662172,150.1570861,Australia,Theodore
-25.7449353,-49.4815634,Brazil,Lapa
-25.7695991,151.2218808,Australia,Eidsvold
-25.786389,140.3928816,Australia,Birdsville
-25.789681,-59.1417672,Argentina,Comandante Fontana
-25.839803,28.1738255,South Africa,Pretoria
-25.8614421,-50.7660278,Brazil,Irati
-25.8710605,30.5581633,South Africa,Nelspruit
-25.9186234,-48.9190196,Brazil,Joinvile
-25.9674314,28.9549303,South Africa,Middelburg
-25.9881762,-49.3293802,Brazil,São José dos Pinhais
-26.0303132,153.1422776,Australia,Gympie
-26.0331133,-67.4432024,Argentina,Cafayate
-26.0449727,149.099006,Australia,Roma
-26.0531744,-58.3303695,Argentina,Formosa
-26.054031,152.4994183,Australia,Gympie
-26.0897173,149.0723935,Australia,Roma
-26.1221516,139.4021694,Australia,Birdsville
-26.1296598,27.8389572,South Africa,Johannesburg
-26.1373234,146.9099242,Australia,Charleville
-26.1442736,28.2239158,South Africa,Benoni
-26.1469508,146.3745661,Australia,Charleville
-26.1586905,-51.1703642,Brazil,Pôrto União
-26.1618335,152.7538124,Australia,Gympie
-26.1834368,-60.4965242,Argentina,Castelli
-26.184047,-58.2050273,Argentina,Formosa
-26.2060506,30.5987544,South Africa,Mbabane
-26.2231201,152.5943253,Australia,Gympie
-26.2302027,143.5383087,Australia,Quilpie
-26.3475123,-53.2688737,Brazil,Chapecó
-26.3528121,-59.4099513,Argentina,Comandante Fontana
-26.3587698,152.9189651,Australia,Gympie
-26.3601725,27.7050458,South Africa,Johannesburg
-26.3766124,-51.2584647,Brazil,Pôrto União
-26.4088847,-65.3203366,Argentina,Trancas
-26.4094888,149.6940127,Australia,Roma
-26.4157296,114.4651612,Australia,Kalbarri
-26.4385145,-54.1474032,Argentina,Eldorado
-26.4516154,149.2815238,Australia,Roma
-26.4621255,119.355104,Australia,Meekatharra
-26.4672887,119.4273528,Australia,Meekatharra
-26.4804456,25.9809118,South Africa,Mahikeng
-26.4868568,147.8048699,Australia,Roma
-26.5004269,-51.9758436,Brazil,Palmas
-26.501433,118.5604872,Australia,Meekatharra
-26.5215355,152.0158719,Australia,Kingaroy
-26.5350764,-59.9416605,Argentina,Presidencia Roque Sáenz Peña
-26.5476396,150.1408815,Australia,Dalby
-26.549177,-70.3953293,Chile,Diego de Almagro
-26.5506626,-50.6953691,Brazil,Caçador
-26.555457,24.1391549,South Africa,Vryburg
-26.5563049,27.9907257,South Africa,Vereeniging
-26.5641505,-58.5317836,Argentina,Pilar
-26.5644288,113.9332142,Australia,Kalbarri
-26.5661218,16.4051828,Namibia,Bethanie
-26.5673173,118.7616308,Australia,Meekatharra
-26.5710903,22.8464525,South Africa,Tshabong
-26.5758318,26.7362112,South Africa,Klerksdorp
-26.5886133,22.855183,South Africa,Tshabong
-26.5931029,-58.5618269,Argentina,Pilar
-26.5967908,28.9982517,South Africa,Standerton
-26.6114104,152.9702149,Australia,Caloundra
-26.6185219,16.7881045,Namibia,Bethanie
-26.627288,152.9692395,Australia,Caloundra
-26.627933,27.6785506,South Africa,Vereeniging
-26.63166,145.1386448,Australia,Quilpie
-26.635055,21.9979234,Botswana,Tshabong
-26.6359265,144.8943817,Australia,Quilpie
-26.6429184,149.8527265,Australia,Roma
-26.6486526,148.6638164,Australia,Roma
-26.6580157,150.1814745,Australia,Dalby
-26.6592244,25.505775,South Africa,Mahikeng
-26.6632279,27.9680884,South Africa,Vereeniging
-26.7009686,133.3032752,Australia,Yulara
-26.7100354,30.1825011,South Africa,Volksrust
-26.7114768,-64.9614908,Argentina,San Miguel de Tucumán
-26.7224438,-64.9680202,Argentina,San Miguel de Tucumán
-26.7319207,-60.3830025,Argentina,Presidencia Roque Sáenz Peña
-26.7582937,28.4414336,South Africa,Springs
-26.7755423,-49.1349229,Brazil,Blumenau
-26.7774469,-54.9191493,Argentina,Eldorado
-26.7866048,26.0210428,South Africa,Klerksdorp
-26.7892817,26.5223211,South Africa,Klerksdorp
-26.8010091,148.0185468,Australia,Roma
-26.8126097,28.4405243,South Africa,Vereeniging
-26.8218271,153.065878,Australia,Caloundra
-26.859017,-66.7452422,Argentina,Belén
-26.8713009,146.5940791,Australia,Charleville
-26.8749753,26.6487407,South Africa,Klerksdorp
-26.8924196,151.7293723,Australia,Kingaroy
-26.8940286,149.0217287,Australia,Roma
-26.9032339,-51.0731826,Brazil,Caçador
-26.9062825,152.7218943,Australia,Caboolture
-26.910876,-68.6262846,Chile,Diego de Almagro
-26.9199318,-65.3364384,Argentina,San Miguel de Tucumán
-26.9316445,-48.9401733,Brazil,Blumenau
-26.951519,22.978056,South Africa,Kuruman
-26.9679824,-65.3010338,Argentina,San Miguel de Tucumán
-26.984475,22.9822225,South Africa,Kuruman
-26.9947069,-60.7365538,Argentina,Presidencia Roque Sáenz Peña
-27.0324532,-50.131336,Brazil,Lajes
-27.0531475,-52.0932435,Brazil,Concórdia
-27.0565829,153.1530894,Australia,Bongaree
-27.0792241,-53.0439663,Brazil,Chapecó
-27.0799182,23.0715197,South Africa,Kuruman
-27.0965556,-48.7416365,Brazil,Brusque
-27.108259,-53.7671167,Brazil,Santa Rosa
-27.1328599,149.9566747,Australia,Roma
-27.1393256,26.7529991,South Africa,Klerksdorp
-27.1682448,-51.496908,Brazil,Joaçaba
-27.1741224,151.247516,Australia,Dalby
-27.2008267,-49.8016555,Brazil,Blumenau
-27.2028572,27.5110441,South Africa,Kroonstad
-27.2364659,151.549408,Australia,Dalby
-27.276956,17.724957,Namibia,Keetmanshoop
-27.2892802,-59.9105934,Argentina,Presidencia Roque Sáenz Peña
-27.359121,115.8890811,Australia,Kalbarri
-27.3598317,152.0944915,Australia,Toowoomba
-27.3795523,-54.7437797,Argentina,Santa Rosa
-27.3824342,26.6588925,South Africa,Klerksdorp
-27.4158027,-55.6119758,Argentina,Encarnación
-27.4182834,28.15273,South Africa,Vereeniging
-27.4264739,151.7632437,Australia,Toowoomba
-27.4285233,-49.8935199,Brazil,Lajes
-27.4378886,151.6404462,Australia,Toowoomba
-27.4620234,-50.3069947,Brazil,Lajes
-27.4759591,152.4328874,Australia,Toowoomba
-27.4778147,-63.803005,Argentina,Santiago del Estero
-27.4822036,-49.5830188,Brazil,Brusque
-27.4903265,-48.4196701,Brazil,Florianópolis
-27.4910701,151.4994679,Australia,Dalby
-27.5025046,27.5002164,South Africa,Kroonstad
-27.5032105,27.6947313,South Africa,Kroonstad
-27.5411286,152.5666585,Australia,Brisbane
-27.5448948,-67.0027469,Argentina,Belén
-27.550886,-48.6194965,Brazil,Florianópolis
-27.5515555,-56.0210701,Argentina,Posadas
-27.5781816,152.955803,Australia,Brisbane
-27.6120834,-50.0806484,Brazil,Lajes
-27.6337322,23.2897864,South Africa,Kuruman
-27.6396721,152.5926301,Australia,Brisbane
-27.6461198,-65.24879,Argentina,San Miguel de Tucumán
-27.655106,150.8926556,Australia,Dalby
-27.657502,-60.9628266,Argentina,Villa Ángela
-27.6732342,-60.9271052,Argentina,Villa Ángela
-27.6890723,-60.9095723,Argentina,Villa Ángela
-27.6962062,23.0464457,South Africa,Kuruman
-27.7055907,-59.8848892,Argentina,Villa Ángela
-27.7105304,-64.9128914,Argentina,Santiago del Estero
-27.7282899,-56.3324786,Argentina,Coronel José Félix Bogado
-27.7312379,-65.5791717,Argentina,San Fernando del Valle de Catamarca
-27.748312,-51.0251314,Brazil,Lajes
-27.7729581,29.9021713,South Africa,Volksrust
-27.7813426,-51.8181888,Brazil,Erechim
-27.7908321,-65.4538171,Argentina,San Fernando del Valle de Catamarca
-27.795378,-48.5355766,Brazil,Florianópolis
-27.8149176,152.6576931,Australia,Brisbane
-27.827668,27.5102183,South Africa,Kroonstad
-27.8276827,26.6555974,South Africa,Welkom
-27.8317494,146.8975764,Australia,Charleville
-27.8538987,-51.5032384,Brazil,Joaçaba
-27.8549445,26.2995502,South Africa,Welkom
-27.8769527,29.3417372,South Africa,Volksrust
-27.890088,27.9231208,South Africa,Bethlehem
-27.9155768,120.7165328,Australia,Leonora
-27.9159414,-61.3498855,Argentina,Villa Ángela
-27.9456039,-59.106474,Argentina,San Lorenzo
-27.9546351,-62.6128842,Argentina,Añatuya
-27.9619921,148.1051605,Australia,Roma
-27.9654572,26.7785606,South Africa,Welkom
-27.9834846,-53.4165586,Brazil,Ijuí
-27.9994888,-56.2721422,Argentina,São Borja
-27.9999811,152.4210229,Australia,Warwick
-28.0115528,-53.46604,Brazil,Ijuí
-28.0174208,114.4892988,Australia,Kalbarri
-28.0311007,151.9810104,Australia,Warwick
-28.0434636,114.6734188,Australia,Kalbarri
-28.0517282,-63.6813558,Argentina,Santiago del Estero
-28.0523916,152.9172101,Australia,Gold Coast
-28.0675503,148.1412465,Australia,Roma
-28.0706479,117.8623058,Australia,Mount Magnet
-28.0790991,145.43539,Australia,Thargomindah
-28.0794538,26.2795616,South Africa,Welkom
-28.0826271,26.8995346,South Africa,Welkom
-28.0900956,-61.3752984,Argentina,Villa Ángela
-28.1024882,28.2302016,South Africa,Bethlehem
-28.118716,25.5173075,South Africa,Bloemhof
-28.1236014,120.9213558,Australia,Leonora
-28.1253549,-65.3419779,Argentina,San Fernando del Valle de Catamarca
-28.1281139,-51.3948833,Brazil,Vacaria
-28.134748,152.19192,Australia,Warwick
-28.1624841,145.0454485,Australia,Thargomindah
-28.1639639,24.4691357,South Africa,Kimberley
-28.1786249,150.4682095,Australia,Goondiwindi
-28.1841466,118.3025287,Australia,Mount Magnet
-28.1887652,148.4999435,Australia,Roma
-28.1953366,152.7748826,Australia,Gold Coast
-28.1962434,152.7400191,Australia,Gold Coast
-28.1998418,-61.3771811,Argentina,Villa Ángela
-28.2382541,-52.3442322,Brazil,Passo Fundo
-28.2402584,27.0878626,South Africa,Welkom
-28.2455544,148.5700135,Australia,Roma
-28.2875869,153.0367053,Australia,Gold Coast
-28.3055171,117.0991095,Australia,Mount Magnet
-28.3146882,29.2029651,South Africa,Ladysmith
-28.335283,151.393708,Australia,Warwick
-28.3645336,-53.7725569,Brazil,Ijuí
-28.368448,-51.6404988,Brazil,Vacaria
-28.3780852,150.2968908,Australia,Goondiwindi
-28.3975921,-54.441505,Brazil,Santo Ângelo
-28.4255286,115.134441,Australia,Geraldton
-28.4684084,27.2042141,South Africa,Welkom
-28.4687941,152.8950091,Australia,Lismore
-28.4700405,149.5288954,Australia,Goondiwindi
-28.4758718,-49.0333713,Brazil,Tubarão
-28.4776414,26.8986753,South Africa,Brandfort
-28.4794737,-71.1749196,Chile,Huasco
-28.4856954,-65.7529258,Argentina,San Fernando del Valle de Catamarca
-28.4862017,115.7669936,Australia,Morawa
-28.5079322,148.0867129,Australia,Moree
-28.5229685,115.6178105,Australia,Morawa
-28.5352841,-66.3303598,Argentina,Chumbicha
-28.5505343,26.9784374,South Africa,Brandfort
-28.5520981,145.7262558,Australia,Bourke
-28.5652497,145.7123436,Australia,Bourke
-28.5736115,152.1101638,Australia,Warwick
-28.5742734,29.7486109,South Africa,Ladysmith
-28.5745678,-53.6454986,Brazil,Ijuí
-28.5796773,-60.8970451,Argentina,Villa Ángela
